Id|RouteId|Route|AccountId|Account|Address|City|State|Location|Last24HoursSales|Last7DaysSales|Fill %|Sales|SoldoutItems|EmptyLanes|ItemsToPick|DaysSinceLastVisit|IsAccountOpen
1010|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|ACM Line Maintenance Gate 140|1.5000|29.5000|73.809523809523809|33.2500|0|0|80|9|True
1076|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|ACM Line Maintenance Gate 140|6.0000|69.0000|78.328173374613003|75.0000|1|1|70|9|True
997|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|CNK Domestic Crew Gate 120|11.7500|48.2500|85.769230769230769|62.2500|0|0|46|9|True
1018|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|CNK Domestic Crew Gate 120|10.7500|64.0000|66.375545851528384|85.7500|0|0|154|9|True
1069|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|CNK Domestic Crew Gate 120|25.5000|98.5000|67.625899280575539|119.0000|1|1|90|9|True
991|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|HHF Gate 178|4.2500|87.2500|74.048442906574394|106.5000|0|0|75|10|True
1021|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|HHF Gate 178|11.5000|173.0000|57.450980392156862|220.5000|0|0|217|10|True
1074|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|HHF Gate 178|51.2500|310.0000|46.894409937888198|455.0000|13|13|342|10|True
984|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|Transborder Gate 166|14.0000|132.7500|59.191176470588235|196.2500|0|0|222|10|True
1022|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|Transborder Gate 166|9.0000|61.2500|72.692307692307692|106.7500|0|0|71|10|True
1072|18|YYZ T1 - Route 2|306|Toronto Pearson - T1 - Air Canada - Airside|6301 Silver Dart Dr|Mississauga|ON|Transborder Gate 166|40.5000|279.5000|46.577946768060836|427.0000|13|13|281|10|True
1013|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|East Satellite 193 Extension Ramp Sales|5.5000|11.7500|71.052631578947368|14.2500|0|0|99|11|True
1077|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|East Satellite 193 Extension Ramp Sales|11.0000|44.0000|72.656250000000000|63.0000|2|2|70|11|True
1012|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate <120> Domestic Sale (Ivory Tower)|4.7500|42.0000|59.090909090909090|45.5000|0|0|115|8|True
1073|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate <120> Domestic Sale (Ivory Tower)|3.0000|37.2500|82.500000000000000|43.2500|0|0|60|8|True
1011|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate F64 Transboarder <165/167>|6.2500|20.2500|71.637426900584795|22.2500|0|0|97|9|True
1079|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate F64 Transboarder <165/167>|8.5000|23.0000|87.113402061855670|29.0000|2|2|31|9|True
1015|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|MU3 Gate 130|17.5000|107.7500|62.008733624454148|135.0000|0|0|174|9|True
1016|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|MU3 Gate 130|15.7500|58.2500|62.692307692307692|72.0000|0|0|97|9|True
1071|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|MU3 Gate 130|48.0000|136.0000|69.339622641509433|188.0000|3|3|130|9|True
985|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Ozone Gate D1 <101> - INSIDE|7.5000|29.0000|86.923076923076923|60.0000|0|0|49|17|True
1007|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Ozone Gate D1 <101> - INSIDE||7.5000|76.250000000000000|13.7500|0|0|76|8|True
1070|18|YYZ T1 - Route 2|305|Toronto Pearson - T1 - Air Canada - Terminal|6301 Silver Dart Dr|Mississauga|ON|Ozone Gate D1 <101> - INSIDE|22.0000|86.5000|75.934579439252336|88.5000|0|0|103|8|True
537|18|YYZ T1 - Route 2|313|Toronto Pearson - T1 - Daifuku/Jervis Webb|6301 Silver Dart Dr|Mississauga|ON|Crew Lunchroom|2.0000|28.0000|57.303370786516853|34.0000|0|0|77|9|True
1078|18|YYZ T1 - Route 2|313|Toronto Pearson - T1 - Daifuku/Jervis Webb|6301 Silver Dart Dr|Mississauga|ON|Crew Lunchroom|7.5000|60.0000|82.402234636871508|74.0000|0|0|65|9|True
855|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Arriving Passengers G/F Door 2||19.0000|63.133640552995391|197.5000|7|7|80|32|True
860|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Arriving Passengers G/F Door 2|6.7500|27.7500|62.012987012987012|81.2500|0|0|117|31|True
853|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 525|46.5000|256.0000|76.283618581907090|157.0000|2|2|97|3|True
1309|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 525||31.5000|91.250000000000000|54.0000|0|0|14|31|True
858|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 525|58.0000|508.0000|49.675324675324675|92.7500|2|2|153|3|True
854|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 527A (Across INK)|29.5000|244.5000|57.827476038338658|416.0000|2|2|264|32|True
859|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 527A (Across INK)|14.2500|356.5000|28.896103896103896|542.7500|0|0|219|31|True
852|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 529|34.0000|218.5000|83.922829581993569|97.0000|0|0|103|3|True
862|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 529|38.0000|249.5000|52.229299363057324|82.0000|1|1|150|3|True
861|17|YYZ T3 - Route 1|288|GTAA - Toronto Pearson - Infield Terminal|6301 Silver Dart Dr|Mississauga|ON|Gate 529|48.0000|429.7500|21.666666666666666|229.0000|3|3|235|3|True
657|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 APM Train|26.2500|143.7500|90.396341463414634|146.7500|0|0|63|8|True
607|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 APM Train|49.7500|262.2500|68.506493506493506|271.2500|0|0|97|8|True
651|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A20 B20|31.5000|333.2500|80.733944954128440|288.5000|0|0|126|7|True
547|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A20 B20|42.0000|277.0000|76.302083333333333|241.0000|0|0|91|7|True
548|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A20 B20|62.0000|475.0000|34.722222222222222|425.5000|1|1|188|7|True
654|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A7 A8|53.2500|371.5000|74.474474474474474|463.7500|2|2|170|9|True
616|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A7 A8|24.0000|183.0000|68.434343434343434|255.5000|0|0|125|9|True
621|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A7 A8|51.0000|284.5000|67.006802721088435|233.5000|0|0|97|7|True
614|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart A7 A8|24.7500|170.0000|73.986486486486486|223.7500|0|0|77|9|True
655|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart B38|26.2500|408.2500|70.684523809523809|554.0000|3|3|197|9|True
617|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart B38|38.5000|430.0000|62.373737373737373|345.0000|0|0|149|7|True
620|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart B38|92.5000|827.0000|52.721088435374149|275.0000|1|1|139|3|True
613|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Depart B38|33.2500|240.7500|74.342105263157894|230.0000|0|0|78|7|True
662|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Dom Bag Hall Carousel 4|11.5000|104.2500|70.120120120120120|283.5000|0|0|199|19|True
585|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Dom Bag Hall Carousel 4|15.0000|215.0000|72.916666666666666|267.0000|0|0|104|8|True
550|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Dom Bag Hall Carousel 4|15.0000|177.0000|66.369047619047619|231.0000|0|0|113|8|True
569|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Dom Bag Hall Carousel 4|25.0000|186.5000|57.142857142857142|237.0000|0|0|120|8|True
538|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Employee Lounge by One-min Store|2.7500|20.5000|77.941176470588235|38.5000|0|0|51|13|True
1308|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Gate A6|13.5000|139.5000|76.785714285714285|180.0000|0|0|62|9|True
1307|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Gate A6|16.0000|276.2500|58.666666666666666|325.0000|0|0|117|9|True
658|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 GTAA Admin Office (Floor AT)|7.0000|52.0000|81.851851851851851|84.0000|0|0|49|13|True
581|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 GTAA Admin Office (Floor AT)|21.0000|111.5000|70.740740740740740|142.2500|0|0|79|10|True
91|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Int'l Arrival|58.2500|546.5000|71.762870514820592|7.2500|2|2|181|0|True
618|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Int'l Arrival|101.0000|816.0000|59.294871794871794|20.0000|0|0|116|0|True
619|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Int'l Arrival|115.5000|1155.7500|30.232558139534883|647.0000|2|2|210|0|True
653|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Int'l Arrivals Taxi Limo|31.5000|217.5000|68.532526475037821|5.5000|1|1|208|0|True
540|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Int'l Arrivals Taxi Limo|67.2500|481.2500|61.148648648648648|40.2500|0|0|115|0|True
539|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Int'l Arrivals Taxi Limo|12.0000|212.0000|81.250000000000000|77.0000|0|0|60|3|True
556|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 11|3.0000|144.0000|66.666666666666666|336.0000|0|0|112|0|True
692|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 11|27.7500|154.5000|72.839506172839506|301.5000|0|0|109|13|True
579|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 11|27.0000|259.0000|53.928571428571428|14.0000|0|0|129|0|True
1289|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8|14.0000|294.5000|75.462962962962962|237.5000|0|0|159|6|True
603|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8|18.0000|263.0000|78.906250000000000|12.0000|0|0|81|0|True
573|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8|69.0000|462.0000|53.571428571428571|45.0000|0|0|156|0|True
568|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8|27.5000|305.0000|51.428571428571428|18.0000|0|0|136|0|True
1290|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8+9|23.0000|180.0000|81.756756756756756|136.0000|0|0|108|6|True
555|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8+9|42.0000|189.0000|75.595238095238095|147.0000|0|0|82|6|True
691|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8+9|99.0000|693.0000|56.049382716049382|48.7500|0|0|178|0|True
578|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 intl bag hall Carousel 8+9|12.5000|237.0000|50.000000000000000|6.0000|0|0|140|0|True
660|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Pier A L1B1DC Landing B1d Gate|41.0000|187.5000|86.448598130841121|181.5000|0|0|87|7|True
601|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Pier A L1B1DC Landing B1d Gate|32.5000|200.5000|62.987012987012987|377.0000|0|0|114|17|True
605|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Pier A L1B1DC Landing B1d Gate|30.0000|172.0000|83.510638297872340|152.0000|0|0|62|7|True
602|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Pier A L1B1DC Landing By Escalator||36.0000|93.465909090909090|69.0000|0|0|23|17|True
543|17|YYZ T3 - Route 1|266|GTAA - Toronto Pearson - Terminal 3|6301 Silver Dart Dr|Mississauga|ON|T3 Pier A L1B1DC Landing By Escalator||55.0000|87.414965986394557|117.0000|0|0|37|17|True
1147|17|YYZ T3 - Route 1|354|Toronto Pearson - T3 - Swissport|6301 Silver Dart Dr|Mississauga|ON|C30 BH157 - Back Hallway|||57.170542635658914|98.7500|4|4|114|17|True
1148|17|YYZ T3 - Route 1|354|Toronto Pearson - T3 - Swissport|6301 Silver Dart Dr|Mississauga|ON|C30 BH157 - Back Hallway|||67.229729729729729|61.0000|0|0|47|17|True
1145|17|YYZ T3 - Route 1|354|Toronto Pearson - T3 - Swissport|6301 Silver Dart Dr|Mississauga|ON|C30 BH157 - Front Hallway|53.0000|245.0000|63.068181818181818|231.5000|1|1|195|7|True
1146|17|YYZ T3 - Route 1|354|Toronto Pearson - T3 - Swissport|6301 Silver Dart Dr|Mississauga|ON|C30 BH157 - Front Hallway|23.5000|143.5000|75.000000000000000|141.5000|0|0|74|7|True
